scheduler,arrived_pct,unalloc_gpu_pct,run
Clustering,42.0,57.995814552479175,0
Clustering,44.0,55.991951062459854,0
Clustering,46.0,53.99629748873159,0
Clustering,48.0,51.99066323245341,0
Clustering,50.0,49.991629104958236,0
Clustering,52.0,47.938828074694214,0
Clustering,54.0,45.98985833869936,0
Clustering,56.0,43.984063103670366,0
Clustering,58.0,41.98873148744371,0
Clustering,60.0,39.98921442369611,0
Clustering,62.0,37.99436574372187,0
Clustering,64.0,35.98873148744367,0
Clustering,66.0,33.995653573728276,0
Clustering,68.0,31.995331616226668,0
Clustering,70.0,29.9995170637476,0
Clustering,72.0,27.995653573728273,0
Clustering,74.0,25.96233097231166,0
Clustering,76.0,23.987282678686412,0
Clustering,78.0,21.990663232453315,0
Clustering,80.0,19.985511912427565,0
Clustering,82.0,17.99130714745654,0
Clustering,84.0,15.929491307147462,0
Clustering,86.0,13.997102382485513,0
Clustering,88.0,11.985672891178362,0
Clustering,90.0,9.997907276239525,0
Clustering,92.0,7.999195106245958,0
Clustering,94.0,5.98873148744364,0
Clustering,96.0,5.762556342562765,0
Clustering,98.0,5.75482936252413,0
Clustering,100.0,5.736155827430762,0
Clustering,102.0,5.73277527366386,0
Clustering,104.0,5.725853187379249,0
Clustering,106.0,5.707179652285881,0
Clustering,108.0,5.7012234385061,0
Clustering,110.0,5.68963296844815,0
Clustering,112.0,5.669993560849951,0
Clustering,114.0,5.667417900837073,0
Clustering,116.0,5.643593045717949,0
Clustering,118.0,5.638441725692191,0
Clustering,120.0,5.6194462330972135,0
FGD,2.0,97.99822923374113,0
FGD,4.0,95.98599484867995,0
FGD,6.0,93.98502897617513,0
FGD,8.0,91.9853509336768,0
FGD,10.0,89.99581455247915,0
FGD,12.0,87.99549259497745,0
FGD,14.0,85.99420476497099,0
FGD,16.0,83.97198969735992,0
FGD,18.0,81.98840952994202,0
FGD,20.0,79.99162910495812,0
FGD,22.0,77.99259497746297,0
FGD,24.0,75.99388280746943,0
FGD,26.0,73.99275595621381,0
FGD,28.0,71.98776561493885,0
